strategy_id,symbol,timeframe,stage_reached,status,error,counts_as_attempt,tradable,tradability_judged,spread_atr_ratio,spread_stop_share,tradability_reason,gate_passed,gate_signals,gate_best_net_points,gate_best_p_value,gate_verdict,expected_ambiguous_share,ambiguity_flag,run_id,bars,trades,net_pnl,final_equity,sharpe_per_trade,sharpe_annualized,mean_r,win_rate,max_drawdown_pct,p_value,ambiguous_share,band_money,signals,gate_rejected,gate_rejected_share,structural_rejected_share,discretionary_rejected_share,equity_rejected_share,gates_materially_altered,top_gate,top_gate_share,gate_warnings,spread_charged_median,spread_zero_share,spread_trustworthy,spread_measured_share,spread_assumed_bars,relaxed_trades,relaxed_net_pnl,relaxed_sharpe_per_trade,relaxed_verdict,permutation_p_value,permutation_kind,permutation_iterations
donchian-breakout,XAUEUR.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",True,2148,322.5497732185461,0.058624340311092205,"PASSES on 5 of 15 combinations. Best: long at 15 bars, net +224.65 pt (p=0.0005). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.07792601576713158,False,d39a5a2afd3bf597,30777,107.0,-104.26939222222451,-4.269392222224349,-0.10337627898007713,-0.07771872072894336,-0.12355346750130924,0.29906542056074764,1.0293673474649712,0.28734888987673046,0.0,0.0,2148.0,2041.0,0.9501862197392924,0.051675977653631286,0.0,0.8985102420856611,True,insufficient_equity,0.8985102420856611,"['equity too small for the minimum lot rejected 1930 of 2148 signals (90%): above 20%, this gate is selecting the trades rather than trimming the tail']",10.0,0.0,True,0.14247652467751892,26392.0,,,,"95% of the signals never became trades, and 90% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
bollinger-breakout,XAUUSD.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.012728058057192923,0.006364029028596461,"spread is 1.3% of one ATR (7 of 550 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",True,2357,192.91182701626022,0.045462621341663345,"PASSES on 3 of 15 combinations. Best: both at 15 bars, net +153.87 pt (p=0.0041). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.08425448292802752,False,1c34b0c420bceb23,38510,54.0,-104.8317421096762,-4.83174210967616,-0.10581877611526135,-0.5588912317416168,-0.042010161612814526,0.3333333333333333,1.0732483443712768,0.4402586817221019,0.0,0.0,2357.0,2303.0,0.9770895205770047,0.025456088247772592,0.0,0.951633432329232,True,insufficient_equity,0.951633432329232,"['equity too small for the minimum lot rejected 2243 of 2357 signals (95%): above 20%, this gate is selecting the trades rather than trimming the tail']",7.0,0.0,True,0.11519085951700857,34074.0,,,,"98% of the signals never became trades, and 95% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
atr-volatility-breakout,XAUEUR.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",True,1530,181.56527118979284,0.009788791880202985,"PASSES on 2 of 15 combinations. Best: both at 15 bars, net +171.19 pt (p=0.0033). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.07706535141800246,False,25c4313a83b493c4,30777,91.0,-102.15687243087976,-2.15687243087973,-0.1105978481043236,-0.38067425245046393,-0.13864696443648283,0.2967032967032967,1.0171340219120169,0.2942327786048595,0.0,0.0,1530.0,1439.0,0.9405228758169935,0.048366013071895426,0.0,0.8921568627450981,True,insufficient_equity,0.8921568627450981,"['equity too small for the minimum lot rejected 1365 of 1530 signals (89%): above 20%, this gate is selecting the trades rather than trimming the tail']",10.0,0.0,True,0.14247652467751892,26392.0,,,,"94% of the signals never became trades, and 89% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
bollinger-mean-reversion,XAUEUR.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",True,1876,470.5374364467517,0.0058220454248699705,"PASSES on 1 of 15 combinations. Best: long at 60 bars, net +470.54 pt (p=0.0058). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.14861038280020974,False,9852a1064e78d1db,30777,132.0,-107.04420499132559,-7.044204991325323,-0.1504745914022844,-0.3050042785041371,-0.11990527061984259,0.5909090909090909,1.0492490759120159,0.08619697854666963,0.030303030303030304,50.43658501619212,1876.0,1744.0,0.929637526652452,0.010127931769722815,0.0,0.9195095948827292,True,insufficient_equity,0.9195095948827292,"['equity too small for the minimum lot rejected 1725 of 1876 signals (92%): above 20%, this gate is selecting the trades rather than trimming the tail']",10.0,0.0,True,0.14247652467751892,26392.0,,,,"93% of the signals never became trades, and 92% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
rsi-mean-reversion,XTIUSD,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.07499984076297975,0.037499920381489873,"spread is 7.5% of one ATR (30 of 400 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",True,1236,305.4674158082752,0.047969927482342745,"PASSES on 1 of 15 combinations. Best: long at 120 bars, net +305.47 pt (p=0.0480). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.10552127827875336,False,d04a0dc545ad489e,38564,106.0,-101.13809242059793,-1.1380924205979444,-0.1582762741002176,-0.23268489504672943,-0.1599609197271366,0.5566037735849056,1.0113809242059795,0.10619230945668567,0.009433962264150943,4.6306203157594155,1236.0,1130.0,0.9142394822006472,0.021844660194174758,0.0,0.8923948220064725,True,insufficient_equity,0.8923948220064725,"['equity too small for the minimum lot rejected 1103 of 1236 signals (89%): above 20%, this gate is selecting the trades rather than trimming the tail']",30.0,0.0,True,0.1145368737682813,34147.0,,,,"91% of the signals never became trades, and 89% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
rsi-mean-reversion,XBRUSD,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.07355337738489766,0.03677668869244883,"spread is 7.4% of one ATR (30 of 408 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-28): for the earlier bars it is an assumption, not a measurement",True,1111,354.52222567166746,0.035924053598574646,"PASSES on 1 of 15 combinations. Best: long at 120 bars, net +354.52 pt (p=0.0359). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.09134659039317171,False,8fa8c3be16b8cdd7,35149,90.0,-101.45648740141998,-1.4564874014199258,-0.17127655873361997,-0.011509362546725816,-0.1796502454456301,0.5666666666666667,1.009150523186578,0.10772615794624718,0.0,0.0,1111.0,1021.0,0.918991899189919,0.0297029702970297,0.0,0.8892889288928892,True,insufficient_equity,0.8892889288928892,"['equity too small for the minimum lot rejected 988 of 1111 signals (89%): above 20%, this gate is selecting the trades rather than trimming the tail']",30.0,0.0,True,0.1344277219835557,30424.0,,,,"92% of the signals never became trades, and 89% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
donchian-breakout,XAUEUR.r,D1,backtest,too few trades (11 < 30),,True,True,True,0.0037239237659102654,0.0018619618829551327,"spread is 0.4% of one ATR (10 of 2685 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-20): for the earlier bars it is an assumption, not a measurement",True,97,3753.5047800108637,0.07469191682512111,"PASSES on 1 of 15 combinations. Best: both at 30 bars, net +3576.47 pt (p=0.0243). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.06857142857142857,False,5542e31bff6ecd4f,1345,11.0,-139.22788712143193,-39.22788712143195,-0.17708525417953258,0.017456723986824053,-0.034369495226013,0.36363636363636365,1.097506173449335,0.5700078759878262,0.0,0.0,97.0,86.0,0.8865979381443299,0.07216494845360824,0.0,0.8144329896907216,True,insufficient_equity,0.8144329896907216,"['equity too small for the minimum lot rejected 79 of 97 signals (81%): above 20%, this gate is selecting the trades rather than trimming the tail']",10.0,0.0,True,0.0,1345.0,,,,"89% of the signals never became trades, and 81% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
roc-momentum,XTIUSD,H4,backtest,too few trades (17 < 30),,True,True,True,0.03646448827569436,0.01823224413784718,"spread is 3.6% of one ATR (30 of 823 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",True,1201,511.04825266335286,0.015308745930151524,"PASSES on 1 of 15 combinations. Best: long at 60 bars, net +511.05 pt (p=0.0153). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.03850267379679144,False,b1cc1ffb96eeaec5,10094,17.0,-102.7546527338953,-2.754652733895293,-0.18436652631697215,0.11312670791153687,-0.29532647523936506,0.23529411764705882,1.0255484119262546,0.45821319650410874,0.0,0.0,1201.0,1184.0,0.9858451290591174,0.03164029975020816,0.0,0.9542048293089093,True,insufficient_equity,0.9542048293089093,"['equity too small for the minimum lot rejected 1146 of 1201 signals (95%): above 20%, this gate is selecting the trades rather than trimming the tail']",30.0,0.0,True,0.0,10094.0,,,,"99% of the signals never became trades, and 95% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
ema-trend-filter,GBPUSD.r,H4,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.00859340881828639,0.004296704409143195,"spread is 0.9% of one ATR (3 of 349 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",True,305,730.6207993575483,0.0017838663642215646,"PASSES on 2 of 15 combinations. Best: long at 120 bars, net +730.62 pt (p=0.0018). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.016771488469601675,False,79c63c63eaea0384,8214,49.0,-101.91595696224473,-1.915956962244758,-0.18639514093741327,-0.6020343313229602,-0.2796775088675809,0.24489795918367346,1.0155973893887127,0.19819358038340495,0.0,0.0,305.0,256.0,0.839344262295082,0.26885245901639343,0.0,0.5704918032786885,True,insufficient_equity,0.5704918032786885,"['equity too small for the minimum lot rejected 174 of 305 signals (57%): above 20%, this gate is selecting the trades rather than trimming the tail', 'signal while already in a position rejected 82 of 305 signals (27%): above 20%, this gate is selecting the trades rather than trimming the tail']",3.0,0.0,True,0.0,8214.0,,,,"84% of the signals never became trades, and 57% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
donchian-breakout,XAUUSD.r,H4,backtest,too few trades (15 < 30),,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",True,763,264.35017338023226,0.0344314277690323,"PASSES on 1 of 15 combinations. Best: long at 5 bars, net +264.35 pt (p=0.0344). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.07110300820419325,False,bc1285b2803c0835,10076,15.0,-108.28637636530082,-8.286376365300868,-0.18847518912517178,0.13008031800209927,-0.4389112275988796,0.2,1.0425085047568456,0.4774512056528222,0.0,0.0,763.0,748.0,0.9803407601572739,0.02621231979030144,0.0,0.9541284403669725,True,insufficient_equity,0.9541284403669725,"['equity too small for the minimum lot rejected 728 of 763 signals (95%): above 20%, this gate is selecting the trades rather than trimming the tail']",7.0,0.0,True,0.0,10076.0,,,,"98% of the signals never became trades, and 95% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
rsi-mean-reversion,XTIUSD,H4,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.03646448827569436,0.01823224413784718,"spread is 3.6% of one ATR (30 of 823 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",True,325,1027.8317958171156,0.0009916508164896642,"PASSES on 4 of 15 combinations. Best: long at 30 bars, net +1027.83 pt (p=0.0010). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.09458655562165379,False,f1df0f5aba86d09d,10094,44.0,-103.44430876598062,-3.4443087659805958,-0.2091578211778759,-0.07129243463031826,-0.14835759780305163,0.5681818181818182,1.0341492297324977,0.17246999529980456,0.0,0.0,325.0,281.0,0.8646153846153846,0.024615384615384615,0.0,0.84,True,insufficient_equity,0.84,"['equity too small for the minimum lot rejected 273 of 325 signals (84%): above 20%, this gate is selecting the trades rather than trimming the tail']",30.0,0.0,True,0.0,10094.0,,,,"86% of the signals never became trades, and 84% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
bollinger-mean-reversion,USDJPY.r,D1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.0023921618614187517,0.0011960809307093759,"spread is 0.2% of one ATR (3 of 1254 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",True,90,1047.4634027411687,0.009060944432327855,"PASSES on 2 of 15 combinations. Best: short at 15 bars, net +1047.46 pt (p=0.0091). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.04195804195804196,False,1f70a79888bbe7af,1370,50.0,-110.98940349767999,-10.989403497679982,-0.21269470014892278,-0.6291673483484082,-0.15433765107998096,0.58,1.0917719627303621,0.1390055558276977,0.04,38.77620661649247,90.0,39.0,0.43333333333333335,0.05555555555555555,0.0,0.37777777777777777,True,insufficient_equity,0.37777777777777777,"['equity too small for the minimum lot rejected 34 of 90 signals (38%): above 20%, this gate is selecting the trades rather than trimming the tail']",3.0,0.0,True,0.0,1370.0,,,,"43% of the signals never became trades, and 38% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
